id,label,name
trip_SUMMER EUROPE 2025_2025-07-01_122,Trip,SUMMER EUROPE 2025
trip_BALKANS 2025_2025-09-01_123,Trip,BALKANS 2025
date_end_2025-09-12,DateEnd,2025-09-12
price_980,Price,980
trip_ISTANBUL HERITAGE WEEKEND 2025_2025-03-14_124,Trip,ISTANBUL HERITAGE WEEKEND 2025
date_start_2025-03-14,DateStart,2025-03-14
date_end_2025-03-17,DateEnd,2025-03-17
price_650,Price,650
activity_GRAND BAZAAR,Activity,GRAND BAZAAR
trip_NEW YORK CITY 2024_2024-10-14_125,Trip,NEW YORK CITY 2024
date_start_2024-10-14,DateStart,2024-10-14
date_end_2024-10-18,DateEnd,2024-10-18
price_1500,Price,1500
hotel_MIDTOWN HOTEL,Hotel,MIDTOWN HOTEL
trip_LONDON ARCHITECTURE TOUR 2024_2024-11-10_126,Trip,LONDON ARCHITECTURE TOUR 2024
date_start_2024-11-10,DateStart,2024-11-10
date_end_2024-11-14,DateEnd,2024-11-14
price_950,Price,950
restaurant_TRAFALGAR RESTAURANT,Restaurant,TRAFALGAR RESTAURANT
hotel_RIVERBANK HOTEL,Hotel,RIVERBANK HOTEL
activity_BIG BEN,Activity,BIG BEN
trip_BALKAN CULTURE TOUR 2025_2025-09-15_127,Trip,BALKAN CULTURE TOUR 2025
date_start_2025-09-15,DateStart,2025-09-15
date_end_2025-09-25,DateEnd,2025-09-25
price_2000,Price,2000
activity_BALKAN CULTURAL SITES,Activity,BALKAN CULTURAL SITES
activity_SOFIA OLD TOWN,Activity,SOFIA OLD TOWN
trip_SUMMER GREECE 2025_2025-06-10_128,Trip,SUMMER GREECE 2025
country_GREECE,Country,GREECE
date_start_2025-06-10,DateStart,2025-06-10
date_end_2025-06-17,DateEnd,2025-06-17
price_2800,Price,2800
city_ATHENS,City,ATHENS
city_THESSALONIKI,City,THESSALONIKI
restaurant_TAVERNAS,Restaurant,TAVERNAS
hotel_ATHENS PLAZA HOTEL,Hotel,ATHENS PLAZA HOTEL
hotel_THESSALONIKI INN,Hotel,THESSALONIKI INN
activity_ACROPOLIS TOUR,Activity,ACROPOLIS TOUR
activity_THESSALONIKI OLD TOWN,Activity,THESSALONIKI OLD TOWN
trip_ITALY CLASSICS 2024_2024-05-15_129,Trip,ITALY CLASSICS 2024
date_start_2024-05-15,DateStart,2024-05-15
date_end_2024-05-20,DateEnd,2024-05-20
price_1800,Price,1800
city_VENICE,City,VENICE
hotel_VENICE SUITES,Hotel,VENICE SUITES
activity_ST. MARK'S SQUARE,Activity,ST. MARK'S SQUARE
trip_PARIS MUSEUM TOUR 2024_2024-02-15_130,Trip,PARIS MUSEUM TOUR 2024
date_start_2024-02-15,DateStart,2024-02-15
date_end_2024-02-20,DateEnd,2024-02-20
highlight_ART,Highlight,ART
restaurant_LEON DE BRUXELLES,Restaurant,LEON DE BRUXELLES
hotel_MARAIS HOTEL,Hotel,MARAIS HOTEL
activity_LOUVRE MUSEUM,Activity,LOUVRE MUSEUM
activity_MUSÉE D'ORSAY,Activity,MUSÉE D'ORSAY
trip_ISTANBUL CLASSICS 2024_2024-06-01_131,Trip,ISTANBUL CLASSICS 2024
date_start_2024-06-01,DateStart,2024-06-01
date_end_2024-06-05,DateEnd,2024-06-05
price_800,Price,800
trip_TURKEY TOUR 2024_2024-07-01_132,Trip,TURKEY TOUR 2024
date_start_2024-07-01,DateStart,2024-07-01
date_end_2024-07-05,DateEnd,2024-07-05
city_CAPPADOCIA,City,CAPPADOCIA
trip_EUROPE CLASSICS 2025_2025-05-01_133,Trip,EUROPE CLASSICS 2025
date_start_2025-05-01,DateStart,2025-05-01
date_end_2025-05-10,DateEnd,2025-05-10
price_4500,Price,4500
trip_SUMMER EUROPE 2025_2026-05-01_134,Trip,SUMMER EUROPE 2025
date_start_2026-05-01,DateStart,2026-05-01
date_end_2026-05-10,DateEnd,2026-05-10
price_3236,Price,3236
trip_BALKANS 2025_2026-05-29_135,Trip,BALKANS 2025
date_start_2026-05-29,DateStart,2026-05-29
date_end_2026-06-05,DateEnd,2026-06-05
price_847,Price,847
trip_SUMMER EUROPE 2025_2026-03-24_136,Trip,SUMMER EUROPE 2025
date_start_2026-03-24,DateStart,2026-03-24
date_end_2026-04-02,DateEnd,2026-04-02
price_4894,Price,4894
trip_ROME ANCIENT 2024_2026-08-07_137,Trip,ROME ANCIENT 2024
date_start_2026-08-07,DateStart,2026-08-07
date_end_2026-08-15,DateEnd,2026-08-15
price_2862,Price,2862
trip_SUMMER EUROPE 2025_2026-07-29_138,Trip,SUMMER EUROPE 2025
date_start_2026-07-29,DateStart,2026-07-29
date_end_2026-08-04,DateEnd,2026-08-04
price_2231,Price,2231
season_WINTER,Season,WINTER
trip_PARIS CITY BREAK 2024_2024-06-07_139,Trip,PARIS CITY BREAK 2024
date_start_2024-06-07,DateStart,2024-06-07
date_end_2024-06-11,DateEnd,2024-06-11
activity_MONTMARTRE WALK,Activity,MONTMARTRE WALK
trip_SUMMER GREECE 2025_2025-06-10_140,Trip,SUMMER GREECE 2025
trip_ISTANBUL CLASSICS 2024_2024-05-10_141,Trip,ISTANBUL CLASSICS 2024
trip_SUMMER EUROPE 2025_2025-07-01_142,Trip,SUMMER EUROPE 2025
trip_CAPPADOCIA DREAM 2023_2023-04-18_143,Trip,CAPPADOCIA DREAM 2023
trip_ROME ANTIQUITY 2024_2024-05-20_144,Trip,ROME ANTIQUITY 2024
trip_ISTANBUL & CAPPADOCIA 2023_2023-04-20_145,Trip,ISTANBUL & CAPPADOCIA 2023
trip_SUMMER EUROPE 2025_2025-07-01_146,Trip,SUMMER EUROPE 2025
trip_BALKANS 2025_2025-09-01_147,Trip,BALKANS 2025
trip_PARIS CITY BREAK 2024_2024-06-07_148,Trip,PARIS CITY BREAK 2024
