,start,end,type
2302,Hanoi,Mekong Deltası – nehir kenarında restoran,HAS_RESTAURANT
2303,Hanoi,Ngoc Son Pagoda ziyareti,HAS_ACTIVITY
2304,Hanoi,Nha Trang sahil tatili ve dinlenme,HAS_ACTIVITY
2305,Hanoi,"Otel (Ho Chi Minh, ismi belirtilmemiş)",HAS_HOTEL
2306,Hanoi,"Otel (Siem Reap, ismi belirtilmemiş)",HAS_HOTEL
2307,Hanoi,Paradise Luxury Halong,HAS_HOTEL
2308,Hanoi,Park Hyatt Saigon,HAS_HOTEL
2309,Hanoi,"Phnom Penh şehir turu: Artisan D’Angkor el işi okulu, Phsar Chas çarşısı",HAS_ACTIVITY
2310,Hanoi,Saigon şehir turu,HAS_ACTIVITY
2311,Hanoi,"Siem Reap (Angkor) gezisi: Angkor Thom, Bayon Tapınağı, Baphuon, Kraliyet Sarayı, Fil Terası",HAS_ACTIVITY
2312,Hanoi,Siem Reap Angkor Wat ziyareti,HAS_ACTIVITY
2313,Hanoi,Sofitel Legend Metropole (Hanoi),HAS_HOTEL
2314,Hanoi,Sofitel Legend Metropole Hanoi,HAS_HOTEL
2315,Hanoi,Ta Prohm Tapınağı ziyareti,HAS_ACTIVITY
2316,Hanoi,Temple of Literature ziyareti,HAS_ACTIVITY
2317,Hanoi,The Market Restaurant (Vietnam),HAS_RESTAURANT
2318,Hanoi,The Market Restaurant’ta Vietnam yemek kursu,HAS_ACTIVITY
2319,Hanoi,Thien Canh Son Cave ziyareti,HAS_ACTIVITY
2320,Hanoi,Tonle Sap Gölü yüzen köy ziyareti,HAS_ACTIVITY
2321,Hanoi,Tra Que Organic Village bisiklet turu,HAS_ACTIVITY
2322,Hanoi,Violet Cruise (Ha Long Körfezi),HAS_HOTEL
2323,Hanoi,War Remnants Museum ziyareti,HAS_ACTIVITY
2324,Hanoi,Water Puppet gösterisi,HAS_ACTIVITY
2325,Hanoi,Westlake bölgesi turu (vintage jeep ile),HAS_ACTIVITY
2326,Hanoi,Yerel aile evi – çay ve taze meyve ikramı,HAS_RESTAURANT
2327,Hanoi,"Yerel restoranlarda öğle yemekleri (Hanoi, Ho Chi Minh turları sırasında)",HAS_RESTAURANT
2328,Harads,Gece Safarisi,HAS_ACTIVITY
2329,Harads,ICEHOTEL,HAS_HOTEL
2330,Harads,Kaamos Hotel,HAS_HOTEL
2331,Harads,Kar Mobili Safarisi,HAS_ACTIVITY
2332,Harads,Treehotel,HAS_HOTEL
2333,Havana,1950’lerden kalma Amerikan arabaları ile Havana turu,HAS_ACTIVITY
2334,Havana,Che Guevara’nın evi ziyareti,HAS_ACTIVITY
2335,Havana,"Cienfuegos şehir turu (Valle Sarayı, Jose Marti Parkı, Prado Promenade)",HAS_ACTIVITY
2336,Havana,Devrim Müzesi ziyareti,HAS_ACTIVITY
2337,Havana,Floridita,HAS_RESTAURANT
2338,Havana,Floridita’da öğle yemeği ve daiquiri kokteyl tadımı,HAS_ACTIVITY
2339,Havana,Hamel Sokağı ziyareti,HAS_ACTIVITY
2340,Havana,"Havana Eski Kenti, Malecon Bulvarı, Devrim Meydanı, Colomb Mezarlığı ve Morro Kalesi gezisi",HAS_ACTIVITY
2341,Havana,Havana şehir turu,HAS_ACTIVITY
2342,Havana,"Havana şehir turu (Eski Kent, Malecon, Devrim Meydanı, Colomb Mezarlığı, Miramar)",HAS_ACTIVITY
2343,Havana,Hemingway’in La Finca evi ziyareti,HAS_ACTIVITY
2344,Havana,Hotel Manzana Kempinski,HAS_HOTEL
2345,Havana,Jose Fuster’in sanat mahallesi ziyareti,HAS_ACTIVITY
2346,Havana,Küba sokaklarında klasik Amerikan arabalarıyla gezi,HAS_ACTIVITY
2347,Havana,La Canchanchara,HAS_RESTAURANT
2348,Havana,Prado Caddesi ziyareti,HAS_ACTIVITY
2349,Havana,Rancho San Vicente,HAS_RESTAURANT
2350,Havana,Rancho San Vicente restoranda öğle yemeği,HAS_ACTIVITY
2351,Havana,Santa Clara gezisi ve Che Guevara Anıt Mezarı ziyareti,HAS_ACTIVITY
2352,Havana,Trinidad gezisi ve La Canchanchara Bar ziyareti,HAS_ACTIVITY
2353,Havana,Vinales tütün tarlaları ve çiftlik ziyareti,HAS_ACTIVITY
2354,Havana,"Vinales şehir merkezi, tütün tarlaları ve çiftlik ziyareti",HAS_ACTIVITY
2355,Havana - Cancun 8-19 Temmuz 2022,2022-07-08,HAS_DATE_START
2356,Havana - Cancun 8-19 Temmuz 2022,2022-07-19,HAS_DATE_END
2357,Havana - Cancun 8-19 Temmuz 2022,Cancun,HAS_CITY
2358,Havana - Cancun 8-19 Temmuz 2022,Cancun,HAS_HIGHLIGHT
2359,Havana - Cancun 8-19 Temmuz 2022,Havana,HAS_CITY
2360,Havana - Cancun 8-19 Temmuz 2022,Havana,HAS_HIGHLIGHT
2361,Havana - Cancun 8-19 Temmuz 2022,Küba,HAS_COUNTRY
2362,Havana - Cancun 8-19 Temmuz 2022,Küba,HAS_HIGHLIGHT
2363,Havana - Cancun 8-19 Temmuz 2022,Küba içi transferler,HAS_TRANSPORT
2364,Havana - Cancun 8-19 Temmuz 2022,Meksika,HAS_COUNTRY
2365,Havana - Cancun 8-19 Temmuz 2022,Meksika,HAS_HIGHLIGHT
2366,Havana - Cancun 8-19 Temmuz 2022,Vinales,HAS_CITY
2367,Havana - Cancun 8-19 Temmuz 2022,Vinales,HAS_HIGHLIGHT
2368,Havana - Cancun 8-19 Temmuz 2022,Yaz,HAS_SEASON
2369,Havana - Cancun 8-19 Temmuz 2022,İstanbul – Havana uçuşu (TK183),HAS_TRANSPORT
2370,Henningsvær,Henningsvær gezisi,HAS_ACTIVITY
2371,Henningsvær,Kayaking özel turu,HAS_ACTIVITY
2372,Henningsvær,Midnight Sun Safari,HAS_ACTIVITY
2373,Henningsvær,Rehberli hiking ve çevre gezisi,HAS_ACTIVITY
2374,Henningsvær,Restaurant Nyvågar,HAS_RESTAURANT
2375,Henningsvær,Sea Eagle RIB Boat Safari,HAS_ACTIVITY
2376,Henningsvær,Svolvær gezisi,HAS_ACTIVITY
2377,Henningsvær,Å köyü gezisi,HAS_ACTIVITY
2378,Hindistan 2024 Maide Cebi,Delhi,HAS_CITY
2379,Hindistan 2024 Maide Cebi,Delhi,HAS_HIGHLIGHT
2380,Hindistan 2024 Maide Cebi,Hindistan,HAS_COUNTRY
2381,Hindistan 2024 Maide Cebi,Hindistan,HAS_HIGHLIGHT
2382,Hindistan 2024 Maide Cebi,Hindistan içi özel araç transferleri,HAS_TRANSPORT
2383,Hindistan 2024 Maide Cebi,Jaipur,HAS_CITY
2384,Hindistan 2024 Maide Cebi,Jaipur,HAS_HIGHLIGHT
2385,Hindistan 2024 Maide Cebi,Jodhpur,HAS_CITY
2386,Hindistan 2024 Maide Cebi,Jodhpur,HAS_HIGHLIGHT
2387,Hindistan 2024 Maide Cebi,Mumbai,HAS_CITY
2388,Hindistan 2024 Maide Cebi,Mumbai,HAS_HIGHLIGHT
2389,Hindistan 2024 Maide Cebi,Ranthambore,HAS_CITY
2390,Hindistan 2024 Maide Cebi,Ranthambore,HAS_HIGHLIGHT
2391,Hindistan 2024 Maide Cebi,Ranthambore jeep safarileri,HAS_TRANSPORT
2392,Hindistan 2024 Maide Cebi,Udaipur,HAS_CITY
2393,Hindistan 2024 Maide Cebi,Udaipur,HAS_HIGHLIGHT
2394,Hindistan Gezisi,Air India AI406,HAS_TRANSPORT
2395,Hindistan Gezisi,Delhi,HAS_CITY
2396,Hindistan Gezisi,Delhi,HAS_HIGHLIGHT
2397,Hindistan Gezisi,Hindistan,HAS_COUNTRY
2398,Hindistan Gezisi,Hindistan,HAS_HIGHLIGHT
2399,Hindistan Gezisi,Indigo 6E7348,HAS_TRANSPORT
2400,Hindistan Gezisi,Jaipur,HAS_CITY
2401,Hindistan Gezisi,Jaipur,HAS_HIGHLIGHT
2402,Hindistan Gezisi,Kale,HAS_HIGHLIGHT
2403,Hindistan Gezisi,Saray,HAS_HIGHLIGHT
2404,Hindistan Gezisi,Tapınak,HAS_HIGHLIGHT
2405,Hindistan Gezisi,Türk Hava Yolları TK716,HAS_TRANSPORT
2406,Hindistan Gezisi,Udaipur,HAS_CITY
2407,Hindistan Gezisi,Udaipur,HAS_HIGHLIGHT
2408,Hindistan Gezisi,Varanasi,HAS_CITY
2409,Hindistan Gezisi,Varanasi,HAS_HIGHLIGHT
2410,Hindistan Gezisi - Berrin Zorlu,Aarti töreni,HAS_HIGHLIGHT
2411,Hindistan Gezisi - Berrin Zorlu,Delhi,HAS_CITY
2412,Hindistan Gezisi - Berrin Zorlu,Delhi,HAS_HIGHLIGHT
2413,Hindistan Gezisi - Berrin Zorlu,"Delhi – Varanasi uçuşu (AI406, Air India)",HAS_TRANSPORT
2414,Hindistan Gezisi - Berrin Zorlu,Ganj Nehri,HAS_HIGHLIGHT
2415,Hindistan Gezisi - Berrin Zorlu,Hindistan,HAS_COUNTRY
2416,Hindistan Gezisi - Berrin Zorlu,Hindistan,HAS_HIGHLIGHT
2417,Hindistan Gezisi - Berrin Zorlu,Hindistan içi transferler ve uçuşlar,HAS_TRANSPORT
2418,Hindistan Gezisi - Berrin Zorlu,Jaipur,HAS_CITY
2419,Hindistan Gezisi - Berrin Zorlu,Jaipur,HAS_HIGHLIGHT
2420,Hindistan Gezisi - Berrin Zorlu,Udaipur,HAS_CITY
2421,Hindistan Gezisi - Berrin Zorlu,Udaipur,HAS_HIGHLIGHT
2422,Hindistan Gezisi - Berrin Zorlu,Varanasi,HAS_CITY
2423,Hindistan Gezisi - Berrin Zorlu,Varanasi,HAS_HIGHLIGHT
2424,Hindistan Gezisi - Berrin Zorlu,"İstanbul – Delhi uçuşu (TK716, Türk Hava Yolları)",HAS_TRANSPORT
2425,Ho Chi Minh,Belmond La Résidence d’Angkor,HAS_HOTEL
2426,Ho Chi Minh,Ben Thanh Pazarı ve Nguyen Hue caddelerinde alışveriş,HAS_ACTIVITY
2427,Ho Chi Minh,"Ho Chi Minh şehir turu: Reunification Palace, War Remnants Museum, Cho Lon, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu",HAS_ACTIVITY
2428,Ho Chi Minh,Hotel des Arts Saigon,HAS_HOTEL
2429,Ho Chi Minh,"Mekong Deltası bot turu, tropik meyve bahçeleri, noodle yapımı",HAS_ACTIVITY
2430,Ho Chi Minh,"Phnom Penh şehir turu: Kraliyet Sarayı, Gümüş Pagoda, Ulusal Müze",HAS_ACTIVITY
2431,Ho Chi Minh,Raffles Hotel Le Royal,HAS_HOTEL
2432,Ho Chi Minh,"Siem Reap’te Angkor Wat, Angkor Thom, Bayon ve Ta Prohm gezileri",HAS_ACTIVITY
2433,Ho Chi Minh,Vespa ile gece turu ve Banh Xeo tadımı,HAS_ACTIVITY
2434,Ho Chi Minh (Saygon),Ha Long Körfezi’nde deniz uçağı ile ulaşım ve Violet Cruise konaklaması,HAS_ACTIVITY
2435,Ho Chi Minh (Saygon),"Ha Long Körfezi’nde mağara keşfi, yüzme ve balık avı",HAS_ACTIVITY
2436,Ho Chi Minh (Saygon),Ha Long Violet Cruise – deniz ürünleri ve geleneksel Vietnam mutfağı,HAS_RESTAURANT
2437,Ho Chi Minh (Saygon),"Hanoi şehir turu: Ho Chi Minh Mozolesi, Başkanlık Sarayı, Tek Sütunlu Pagoda, Edebiyat Tapınağı",HAS_ACTIVITY
2438,Ho Chi Minh (Saygon),Hanoi’de pedallı taksi (rikşov) gezisi,HAS_ACTIVITY
2439,Ho Chi Minh (Saygon),"Ho Chi Minh şehir turu: China Town, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu",HAS_ACTIVITY
2440,Ho Chi Minh (Saygon),"Mekong Deltası gezisi: bot turları, noodle yapımı, meyve bahçeleri, yerel aile ziyareti",HAS_ACTIVITY
2441,Ho Chi Minh (Saygon),Mekong Deltası – nehir kenarında restoran,HAS_RESTAURANT
2442,Ho Chi Minh (Saygon),"Otel (Ho Chi Minh, ismi belirtilmemiş)",HAS_HOTEL
2443,Ho Chi Minh (Saygon),"Otel (Siem Reap, ismi belirtilmemiş)",HAS_HOTEL
2444,Ho Chi Minh (Saygon),"Phnom Penh şehir turu: Artisan D’Angkor el işi okulu, Phsar Chas çarşısı",HAS_ACTIVITY
2445,Ho Chi Minh (Saygon),"Siem Reap (Angkor) gezisi: Angkor Thom, Bayon Tapınağı, Baphuon, Kraliyet Sarayı, Fil Terası",HAS_ACTIVITY
2446,Ho Chi Minh (Saygon),Sofitel Legend Metropole (Hanoi),HAS_HOTEL
2447,Ho Chi Minh (Saygon),Violet Cruise (Ha Long Körfezi),HAS_HOTEL
2448,Ho Chi Minh (Saygon),Yerel aile evi – çay ve taze meyve ikramı,HAS_RESTAURANT
2449,Ho Chi Minh (Saygon),"Yerel restoranlarda öğle yemekleri (Hanoi, Ho Chi Minh turları sırasında)",HAS_RESTAURANT
2450,Ho Chi Minh City,Banteay Srei ve Banteay Samre tapınakları ziyareti,HAS_ACTIVITY
2451,Ho Chi Minh City,Ben Thanh Market ziyareti,HAS_ACTIVITY
2452,Ho Chi Minh City,Cu Chi Tünelleri gezisi,HAS_ACTIVITY
2453,Ho Chi Minh City,Halong Bay tekne turu,HAS_ACTIVITY
2454,Ho Chi Minh City,Hanoi şehir turu,HAS_ACTIVITY
2455,Ho Chi Minh City,Ho Chi Minh City şehir turu,HAS_ACTIVITY
2456,Ho Chi Minh City,Hoi An yürüyüş turu,HAS_ACTIVITY
2457,Ho Chi Minh City,Intercontinental Danang,HAS_HOTEL
2458,Ho Chi Minh City,Ngoc Son Pagoda ziyareti,HAS_ACTIVITY
2459,Ho Chi Minh City,Paradise Luxury Halong,HAS_HOTEL
2460,Ho Chi Minh City,Park Hyatt Saigon,HAS_HOTEL
2461,Ho Chi Minh City,Siem Reap Angkor Wat ziyareti,HAS_ACTIVITY
2462,Ho Chi Minh City,Sofitel Legend Metropole Hanoi,HAS_HOTEL
2463,Ho Chi Minh City,Ta Prohm Tapınağı ziyareti,HAS_ACTIVITY
2464,Ho Chi Minh City,Temple of Literature ziyareti,HAS_ACTIVITY
2465,Ho Chi Minh City,Tonle Sap Gölü yüzen köy ziyareti,HAS_ACTIVITY
2466,Ho Chi Minh City,War Remnants Museum ziyareti,HAS_ACTIVITY
2467,Ho Chi Minh City,Water Puppet gösterisi,HAS_ACTIVITY
2468,Hobart,Alman Kasabası Hahndorf,HAS_ACTIVITY
2469,Hobart,Anayasa Limanı - Hobart,HAS_ACTIVITY
2470,Hobart,Anzac-Atatürk Anıtı,HAS_ACTIVITY
2471,Hobart,Ateş Böceği Mağarası,HAS_ACTIVITY
2472,Hobart,Barossa Valley Şarap Bağları,HAS_ACTIVITY
2473,Hobart,Brisbane Şehir Turu,HAS_ACTIVITY
2474,Hobart,Canberra Şehir Turu,HAS_ACTIVITY
2475,Hobart,Darling Harbour,HAS_ACTIVITY
2476,Hobart,Fitzroy Gardens & Captain Cook’un Evi,HAS_ACTIVITY
2477,Hobart,Franklin Meydanı - Hobart,HAS_ACTIVITY
2478,Hobart,Hyde Park Barracks - Sydney,HAS_ACTIVITY
2479,Hobart,Melbourne Müzesi,HAS_ACTIVITY
2480,Hobart,Mount Wellington,HAS_ACTIVITY
2481,Hobart,Mrs Macquarie’s Chair,HAS_ACTIVITY
2482,Hobart,Nehir Kenarı Restoran - Adelaide,HAS_RESTAURANT
2483,Hobart,Parlamento ve Hazine Binası - Melbourne,HAS_ACTIVITY
2484,Hobart,Royal Exhibition Binası - Melbourne,HAS_ACTIVITY
2485,Hobart,Sanat Galerisi - Melbourne,HAS_ACTIVITY
2486,Hobart,Sullivan’s Cove,HAS_ACTIVITY
2487,Hobart,Surfers Paradise - Gold Coast,HAS_ACTIVITY
2488,Hobart,Sydney Harbour Bridge,HAS_ACTIVITY
2489,Hobart,Sydney Opera House,HAS_ACTIVITY
2490,Hobart,"The Tasman, a Luxury Collection Hotel, Hobart",HAS_HOTEL
2491,Hobart,Ulusal Müze - Sydney,HAS_ACTIVITY
2492,Hobart,Yerel Lüks Restoran - Adelaide,HAS_RESTAURANT
2493,Hoi An,Banteay Srei ve Banteay Samre tapınakları ziyareti,HAS_ACTIVITY
2494,Hoi An,Ben Thanh Market ziyareti,HAS_ACTIVITY
2495,Hoi An,Cu Chi Tünelleri gezisi,HAS_ACTIVITY
2496,Hoi An,Halong Bay tekne turu,HAS_ACTIVITY
2497,Hoi An,Hanoi şehir turu,HAS_ACTIVITY
2498,Hoi An,Ho Chi Minh City şehir turu,HAS_ACTIVITY
2499,Hoi An,Hoi An yürüyüş turu,HAS_ACTIVITY
2500,Hoi An,Intercontinental Danang,HAS_HOTEL
2501,Hoi An,Ngoc Son Pagoda ziyareti,HAS_ACTIVITY
2502,Hoi An,Paradise Luxury Halong,HAS_HOTEL
2503,Hoi An,Park Hyatt Saigon,HAS_HOTEL
2504,Hoi An,Siem Reap Angkor Wat ziyareti,HAS_ACTIVITY
2505,Hoi An,Sofitel Legend Metropole Hanoi,HAS_HOTEL
2506,Hoi An,Ta Prohm Tapınağı ziyareti,HAS_ACTIVITY
2507,Hoi An,Temple of Literature ziyareti,HAS_ACTIVITY
2508,Hoi An,Tonle Sap Gölü yüzen köy ziyareti,HAS_ACTIVITY
2509,Hoi An,War Remnants Museum ziyareti,HAS_ACTIVITY
2510,Hoi An,Water Puppet gösterisi,HAS_ACTIVITY
2511,Hondarribia,Biarritz Grande Plage,HAS_ACTIVITY
2512,Hondarribia,Casino Municipal - Biarritz,HAS_ACTIVITY
2513,Hondarribia,Chapelle Impériale - Biarritz,HAS_ACTIVITY
2514,Hondarribia,Eglise Saint-Jean-Baptiste - Saint-Jean-de-Luz,HAS_ACTIVITY
2515,Hondarribia,Guggenheim Müzesi - Bilbao,HAS_ACTIVITY
2516,Hondarribia,Hondarribia Eski Şehir ve Surlar,HAS_ACTIVITY
2517,Hondarribia,Hotel Du Palais Biarritz,HAS_HOTEL
2518,Hondarribia,Hotel Du Palais Biarritz - Le Sunset,HAS_RESTAURANT
2519,Hondarribia,La Concha Plajı,HAS_ACTIVITY
2520,Hondarribia,Miramar Sarayı - San Sebastián,HAS_ACTIVITY
2521,Hondarribia,Monte Igueldo - San Sebastián,HAS_ACTIVITY
2522,Hondarribia,Monte Urgull - San Sebastián,HAS_ACTIVITY
2523,Hondarribia,Musée Asiatica - Biarritz,HAS_ACTIVITY
2524,Hondarribia,Place Louis XIV - Saint-Jean-de-Luz,HAS_ACTIVITY
2525,Hondarribia,Rue Gambetta - Saint-Jean-de-Luz,HAS_ACTIVITY
2526,Hondarribia,San Sebastián Şehir Gezisi,HAS_ACTIVITY
2527,Hondarribia,San Telmo Müzesi - San Sebastián,HAS_ACTIVITY
2528,Hondarribia,Victoria Eugenia Tiyatrosu - San Sebastián,HAS_ACTIVITY
2529,Hondarribia,Zurriola Plajı,HAS_ACTIVITY
2530,Hong Kong,A-Ma Tapınağı,HAS_ACTIVITY
2531,Hong Kong,Aziz Paulo Katedrali Harabesi - Macau,HAS_ACTIVITY
2532,Hong Kong,Eat Me Restaurant,HAS_RESTAURANT
2533,Hong Kong,Err Restaurant,HAS_RESTAURANT
2534,Hong Kong,Grand Palace & Wat Phra Kaew - Bangkok,HAS_ACTIVITY
2535,Hong Kong,Hong Kong Miras Müzesi,HAS_ACTIVITY
2536,Hong Kong,Kowloon Turu,HAS_ACTIVITY
2537,Hong Kong,Lam Tsuen Dilek Ağacı - Hong Kong,HAS_ACTIVITY
2538,Hong Kong,Lantau Adası Turu,HAS_ACTIVITY
2539,Hong Kong,Lebua at State Tower Hotel,HAS_HOTEL
2540,Hong Kong,Macau Casinoları,HAS_ACTIVITY
2541,Hong Kong,Macau Kulesi,HAS_ACTIVITY
2542,Hong Kong,Macau Müzesi,HAS_ACTIVITY
2543,Hong Kong,Macau Şarap Müzesi,HAS_ACTIVITY
2544,Hong Kong,Monte Hisarı,HAS_ACTIVITY
2545,Hong Kong,Pak Khlong Talat Çiçek Pazarı - Bangkok,HAS_ACTIVITY
2546,Hong Kong,Royal Barge Ulusal Müzesi - Bangkok,HAS_ACTIVITY
2547,Hong Kong,Sala Rattanakosin Restaurant,HAS_RESTAURANT
2548,Hong Kong,Senado Meydanı,HAS_ACTIVITY
2549,Hong Kong,Sun Yat Sen’in Müze Evi,HAS_ACTIVITY
2550,Hong Kong,Tai Po Old Market - Hong Kong,HAS_ACTIVITY
2551,Hong Kong,Wang Lang Market - Bangkok,HAS_ACTIVITY
2552,Hong Kong,Wat Arun Tapınakları - Bangkok,HAS_ACTIVITY
2553,Hong Kong,Wat Pho Tapınağı - Bangkok,HAS_ACTIVITY
2554,Hong Kong,Wat Suthat Tapınağı - Bangkok,HAS_ACTIVITY
2555,Hong Kong,Wong Tai Sin Tapınağı - Hong Kong,HAS_ACTIVITY
2556,Hong Kong,Çiçek Kültürü Müzesi - Bangkok,HAS_ACTIVITY
2557,ISTANBUL,AYASOFYA CAMII,HAS_ACTIVITY
2558,ISTANBUL,BALLOON RIDE,HAS_ACTIVITY
2559,ISTANBUL,BLUE MOSQUE,HAS_ACTIVITY
2560,ISTANBUL,GOREME CAVE HOTEL,HAS_HOTEL
2561,ISTANBUL,GOREME OPEN AIR MUSEUM,HAS_ACTIVITY
2562,ISTANBUL,GRAND BAZAAR,HAS_ACTIVITY
2563,ISTANBUL,KONYALI RESTAURANT,HAS_RESTAURANT
2564,ISTANBUL,MEZE HOUSE,HAS_RESTAURANT
2565,ISTANBUL,SULTANAHMET INN,HAS_HOTEL
2566,ISTANBUL,TOPKAPI PALACE,HAS_ACTIVITY
2567,ISTANBUL & CAPPADOCIA 2023,GOREME,HAS_CITY
2568,ISTANBUL & CAPPADOCIA 2023,HISTORY,HAS_HIGHLIGHT
2569,ISTANBUL & CAPPADOCIA 2023,ISTANBUL,HAS_CITY
2570,ISTANBUL & CAPPADOCIA 2023,NATURE,HAS_HIGHLIGHT
2571,ISTANBUL & CAPPADOCIA 2023,PLANE,HAS_TRANSPORT
2572,ISTANBUL & CAPPADOCIA 2023,SHUTTLE,HAS_TRANSPORT
2573,ISTANBUL & CAPPADOCIA 2023,TURKEY,HAS_COUNTRY
2574,ISTANBUL CLASSICS 2024,CITY BREAK,HAS_HIGHLIGHT
2575,ISTANBUL CLASSICS 2024,HISTORY,HAS_HIGHLIGHT
2576,ISTANBUL CLASSICS 2024,ISTANBUL,HAS_CITY
2577,ISTANBUL CLASSICS 2024,METRO,HAS_TRANSPORT
2578,ISTANBUL CLASSICS 2024,PLANE,HAS_TRANSPORT
2579,ISTANBUL CLASSICS 2024,TRAM,HAS_TRANSPORT
2580,ISTANBUL CLASSICS 2024,TURKEY,HAS_COUNTRY
2581,ISTANBUL HERITAGE WEEKEND 2025,CITY BREAK,HAS_HIGHLIGHT
2582,ISTANBUL HERITAGE WEEKEND 2025,HISTORY,HAS_HIGHLIGHT
2583,ISTANBUL HERITAGE WEEKEND 2025,ISTANBUL,HAS_CITY
2584,ISTANBUL HERITAGE WEEKEND 2025,PLANE,HAS_TRANSPORT
2585,ISTANBUL HERITAGE WEEKEND 2025,TRAM,HAS_TRANSPORT
2586,ISTANBUL HERITAGE WEEKEND 2025,TURKEY,HAS_COUNTRY
2587,ITALY CLASSICS 2024,BOAT,HAS_TRANSPORT
2588,ITALY CLASSICS 2024,CULTURE,HAS_HIGHLIGHT
2589,ITALY CLASSICS 2024,HISTORY,HAS_HIGHLIGHT
2590,ITALY CLASSICS 2024,ITALY,HAS_COUNTRY
2591,ITALY CLASSICS 2024,ROME,HAS_CITY
2592,ITALY CLASSICS 2024,TRAIN,HAS_TRANSPORT
2593,ITALY CLASSICS 2024,VENICE,HAS_CITY
2594,Iguazu,Amanhã (Yarının Müzesi),HAS_ACTIVITY
2595,Iguazu,Belediye Binası,HAS_ACTIVITY
2596,Iguazu,Buenos Aires Modern Sanat Müzesi,HAS_ACTIVITY
2597,Iguazu,Cape Horn,HAS_ACTIVITY
2598,Iguazu,Casa Rosada,HAS_ACTIVITY
2599,Iguazu,Fervor Restaurant,HAS_RESTAURANT
2600,Iguazu,Iguazú Milli Parkı,HAS_ACTIVITY
2601,Iguazu,Iguazú Şelaleleri,HAS_ACTIVITY
2602,Iguazu,La Boca,HAS_ACTIVITY
2603,Iguazu,La Cabrera Restaurant,HAS_RESTAURANT
2604,Iguazu,Macuco Safarisi,HAS_ACTIVITY
2605,Iguazu,Magdalena Adası,HAS_ACTIVITY
2606,Iguazu,Merkez Postane,HAS_ACTIVITY
2607,Iguazu,Palermo Soho,HAS_ACTIVITY
2608,Iguazu,Plaza Dorrego,HAS_ACTIVITY
2609,Iguazu,Plaza de Armas,HAS_ACTIVITY
2610,Iguazu,Plaza de Mayo,HAS_ACTIVITY
2611,Iguazu,Recoleta Mezarlığı,HAS_ACTIVITY
2612,Iguazu,Recoleta Semti,HAS_ACTIVITY
2613,Iguazu,Rojo Tango Gösterisi,HAS_ACTIVITY
2614,Iguazu,San Telmo,HAS_ACTIVITY
2615,Iguazu,Santiago Katedrali,HAS_ACTIVITY
2616,Iguazu,Satyricon Restaurant,HAS_RESTAURANT
2617,Iguazu,Ulusal Tarih Müzesi,HAS_ACTIVITY
2618,Iguazu,Vista Chinesa,HAS_ACTIVITY
2619,Inle Lake,Ananda ve Gubyaukgyi tapınakları ziyareti,HAS_ACTIVITY
2620,Inle Lake,Bagan tapınakları gezisi,HAS_ACTIVITY
2621,Inle Lake,Belmond Road to Mandalay Cruise,HAS_HOTEL
2622,Inle Lake,Damnoen Saduak yüzen pazar ziyareti (Bangkok),HAS_ACTIVITY
2623,Inle Lake,Inle Gölü gezisi,HAS_ACTIVITY
2624,Inle Lake,Lacquer ware atölyesi ziyareti,HAS_ACTIVITY
2625,Inle Lake,Mandalay gezisi,HAS_ACTIVITY
2626,Inle Lake,Phaung Daw Oo Pagoda ziyareti,HAS_ACTIVITY
2627,Inle Lake,Shwedagon Pagoda ziyareti,HAS_ACTIVITY
2628,Inle Lake,Yangon şehir turu,HAS_ACTIVITY
2629,Inverness,Ballindalloch Castle & Gardens,HAS_ACTIVITY
2630,Inverness,Blair Castle,HAS_ACTIVITY
2631,Inverness,Camera Obscura & World of Illusions,HAS_ACTIVITY
2632,Inverness,Fonab Castle Hotel,HAS_HOTEL
2633,Inverness,Inverness Kalesi,HAS_ACTIVITY
2634,Inverness,Inverness Müzesi ve Sanat Galerisi,HAS_ACTIVITY
2635,Inverness,Loch Ness,HAS_ACTIVITY
2636,Inverness,Nevis Bank Inn,HAS_HOTEL
2637,Inverness,Nevis Bank Inn and Browns Restaurant,HAS_RESTAURANT
2638,Inverness,Rocpool Restaurant,HAS_RESTAURANT
2639,Inverness,Seasgair Hotel,HAS_HOTEL
2640,Inverness,St. Andrews Katedrali,HAS_ACTIVITY
2641,Inverness,Strathisla Distillery,HAS_ACTIVITY
2642,Inverness,The Craigellachie Hotel,HAS_HOTEL
2643,Ise Shima,Akihabara gezisi,HAS_ACTIVITY
2644,Ise Shima,Chiang Mai şehir turu,HAS_ACTIVITY
2645,Ise Shima,Chiang Rai fil kampı ziyareti,HAS_ACTIVITY
2646,Ise Shima,Golden Triangle bölgesi gezisi,HAS_ACTIVITY
2647,Ise Shima,Ise Shima bölgesi gezisi,HAS_ACTIVITY
2648,Ise Shima,Kyoto şehir turu,HAS_ACTIVITY
2649,Ise Shima,Machiya deneyimi,HAS_ACTIVITY
2650,Ise Shima,Naiku ve Geku Shinto tapınakları ziyareti,HAS_ACTIVITY
2651,Ise Shima,Nishiki Pazarı ziyareti,HAS_ACTIVITY
2652,Ise Shima,Phuket sahil tatili,HAS_ACTIVITY
